Time,AngleX
136.1,30.43500205
136.2,30.08327334
136.3,29.71951172
136.4,29.3438627
136.5,28.95647652
136.6,28.55750814
136.7,28.14711713
136.8,27.72546766
136.9,27.29272836
137,26.84907234
137.1,26.39467705
137.2,25.92972424
137.3,25.45439988
137.4,24.96889411
137.5,24.47340111
137.6,23.96811907
137.7,23.45325011
137.8,22.92900016
137.9,22.39557892
138,21.85319974
138.1,21.30207957
138.2,20.74243886
138.3,20.17450145
138.4,19.5984945
138.5,19.01464842
138.6,18.42319674
138.7,17.82437602
138.8,17.21842578
138.9,16.60558841
139,15.98610903
139.1,15.36023541
139.2,14.7282179
139.3,14.0903093
139.4,13.44676477
139.5,12.79784171
139.6,12.14379968
139.7,11.4849003
139.8,10.82140711
139.9,10.1535855
140,9.481702591
140.1,8.806027128
140.2,8.126829371
140.3,7.444380991
140.4,6.758954958
140.5,6.070825434
140.6,5.38026766
140.7,4.68755785
140.8,3.99297308
140.9,3.296791174
141,2.599290595
141.1,1.900750335
141.2,1.2014498
141.3,0.501668702
141.4,-0.198313058
141.5,-0.898215495
141.6,-1.597758658
141.7,-2.296662739
141.8,-2.994648185
141.9,-3.691435812
142,-4.386746913
142.1,-5.080303375
142.2,-5.771827783
142.3,-6.461043536
142.4,-7.147674959
142.5,-7.831447407
142.6,-8.51208738
142.7,-9.189322631
142.8,-9.862882277
142.9,-10.5324969
143,-11.19789867
143.1,-11.85882142
143.2,-12.51500081
143.3,-13.16617436
143.4,-13.81208161
143.5,-14.45246422
143.6,-15.08706604
143.7,-15.71563323
143.8,-16.33791438
143.9,-16.95366058
144,-17.56262554
144.1,-18.16456568
144.2,-18.75924024
144.3,-19.34641136
144.4,-19.92584416
144.5,-20.4973069
144.6,-21.06057099
144.7,-21.61541112
144.8,-22.16160539
144.9,-22.6989353
145,-23.22718595
145.1,-23.74614603
145.2,-24.25560797
145.3,-24.75536798
145.4,-25.24522618
145.5,-25.72498663
145.6,-26.19445743
145.7,-26.65345079
145.8,-27.10178313
145.9,-27.53927511
146,-27.96575175
146.1,-28.38104247
146.2,-28.78498114
146.3,-29.17740621
146.4,-29.5581607
146.5,-29.92709233
146.6,-30.28405351
146.7,-30.62890148
146.8,-30.9614983
146.9,-31.28171093
147,-31.58941129
147.1,-31.88447631
147.2,-32.16678796
147.3,-32.43623333
147.4,-32.69270463
147.5,-32.93609929
147.6,-33.16631995
147.7,-33.38327453
147.8,-33.58687623
147.9,-33.77704364
148,-33.95370068
148.1,-34.11677669
148.2,-34.26620645
148.3,-34.40193018
148.4,-34.52389359
148.5,-34.63204791
148.6,-34.72634988
148.7,-34.80676176
148.8,-34.87325141
148.9,-34.92579222
149,-34.96436317
149.1,-34.98894885
149.2,-34.99953942
149.3,-34.99613063
149.4,-34.97872387
149.5,-34.94732607
149.6,-34.90194982
149.7,-34.84261325
149.8,-34.76934009
149.9,-34.68215967
150,-34.58110684
150.1,-34.46622204
150.2,-34.3375512
150.3,-34.1951458
150.4,-34.0390628
150.5,-33.86936462
150.6,-33.68611916
150.7,-33.48939969
150.8,-33.27928491
150.9,-33.05585886
151,-32.81921091
151.1,-32.56943571
151.2,-32.30663317
151.3,-32.03090841
151.4,-31.74237171
151.5,-31.44113849
151.6,-31.12732923
151.7,-30.80106945
151.8,-30.46248966
151.9,-30.11172528
152,-29.74891661
152.1,-29.37420876
152.2,-28.98775163
152.3,-28.58969978
152.4,-28.18021244
152.5,-27.75945338
152.6,-27.32759091
152.7,-26.88479778
152.8,-26.43125108
152.9,-25.96713223
153,-25.49262687
153.1,-25.00792481
153.2,-24.51321991
153.3,-24.00871004
153.4,-23.49459702
153.5,-22.97108647
153.6,-22.43838779
153.7,-21.89671405
153.8,-21.34628192
153.9,-20.78731156
154,-20.22002656
154.1,-19.64465381
154.2,-19.06142346
154.3,-18.4705688
154.4,-17.87232616
154.5,-17.26693482
154.6,-16.65463694
154.7,-16.03567743
154.8,-15.41030386
154.9,-14.77876638
155,-14.14131759
155.1,-13.49821245
155.2,-12.84970822
155.3,-12.19606427
155.4,-11.53754205
155.5,-10.87440498
155.6,-10.20691829
155.7,-9.535348962
155.8,-8.859965625
155.9,-8.181038421
156,-7.49883891
156.1,-6.813639964
156.2,-6.125715653
156.3,-5.435341137
156.4,-4.742792557
156.5,-4.048346923
156.6,-3.352282004
156.7,-2.654876218
156.8,-1.956408516
156.9,-1.257158277
157,-0.557405191
157.1,0.142570849
157.2,0.842489863
157.3,1.542071892
157.4,2.241037113
157.5,2.939105949
157.6,3.635999182
157.7,4.331438064
157.8,5.025144428
157.9,5.716840801
158,6.406250514
158.1,7.093097813
158.2,7.777107967
158.3,8.458007381
158.4,9.135523705
158.5,9.809385942
158.6,10.47932455
158.7,11.14507158
158.8,11.80636072
158.9,12.46292748
159,13.11450923
159.1,13.76084535
159.2,14.40167732
159.3,15.03674881
159.4,15.6658058
159.5,16.28859667
159.6,16.90487233
159.7,17.51438626
159.8,18.11689467
159.9,18.71215656
160,19.29993384
160.1,19.87999141
160.2,20.45209724
160.3,21.01602251
160.4,21.57154165
160.5,22.11843246
160.6,22.65647619
160.7,23.18545763
160.8,23.7051652
160.9,24.21539102
161,24.715931
161.1,25.20658494
161.2,25.68715659
161.3,26.15745371
161.4,26.6172882
161.5,27.06647613
161.6,27.50483784
161.7,27.93219797
161.8,28.3483856
161.9,28.75323425
162,29.14658199
162.1,29.52827148
162.2,29.89815006
162.3,30.25606978
162.4,30.60188748
162.5,30.93546482
162.6,31.2566684
162.7,31.56536972
162.8,31.86144532
162.9,32.14477676
163,32.41525072
163.1,32.67275902
163.2,32.91719864
163.3,33.14847183
163.4,33.36648606
163.5,33.57115415
163.6,33.76239423
163.7,33.94012979
163.8,34.10428976
163.9,34.25480847
164,34.39162571
164.1,34.51468676
164.2,34.62394239
164.3,34.71934891
164.4,34.80086815
164.5,34.86846751
164.6,34.92211994
164.7,34.961804
164.8,34.98750379
164.9,34.99920906
165,34.9969151
165.1,34.98062285
165.2,34.95033881
165.3,34.90607511
165.4,34.84784944
165.5,34.77568509
165.6,34.68961094
165.7,34.5896614
165.8,34.47587646
165.9,34.34830163
166,34.20698793
166.1,34.0519919
166.2,33.88337552
166.3,33.70120625
166.4,33.50555694
166.5,33.29650586
166.6,33.07413662
166.7,32.83853816
166.8,32.58980473
166.9,32.32803581
167,32.0533361
167.1,31.76581549
167.2,31.46558898
167.3,31.15277665
167.4,30.82750362
167.5,30.48990001
167.6,30.14010084
167.7,29.77824603
167.8,29.40448032
167.9,29.01895321
168,28.62181891
168.1,28.21323626
168.2,27.79336869
168.3,27.36238415
168.4,26.92045501
168.5,26.46775806
168.6,26.00447435
168.7,25.5307892
168.8,25.04689208
168.9,24.55297653
169,24.04924012
169.1,23.53588433
169.2,23.0131145
169.3,22.48113974
169.4,21.94017282
169.5,21.39043012
169.6,20.83213153
169.7,20.26550037
169.8,19.69076328
169.9,19.10815015
170,18.51789401
170.1,17.92023097
170.2,17.31540006
170.3,16.70364323
170.4,16.08520517
170.5,15.46033323
170.6,14.82927737
170.7,14.19229
170.8,13.5496259
170.9,12.90154213
171,12.24829791
171.1,11.59015454
171.2,10.92737526
171.3,10.26022518
171.4,9.588971146
171.5,8.91388165
171.6,8.235226719
171.7,7.553277808
171.8,6.868307687
171.9,6.180590333
172,5.490400827
172.1,4.798015233
172.2,4.103710497
172.3,3.407764331
172.4,2.710455105
172.5,2.012061734
172.6,1.312863564
172.7,0.613140267
172.8,-0.086828279
172.9,-0.786762094
173,-1.486381215
173.1,-2.185405803
173.2,-2.883556258
173.3,-3.580553329
173.4,-4.276118227
173.5,-4.969972734
173.6,-5.661839318
173.7,-6.351441243
173.8,-7.038502675
173.9,-7.7227488
174,-8.403905928
174.1,-9.081701607
174.2,-9.755864725
174.3,-10.42612563
174.4,-11.09221622
174.5,-11.75387007
174.6,-12.41082253
174.7,-13.06281083
174.8,-13.70957418
174.9,-14.35085388
175,-14.98639343
175.1,-15.61593863
175.2,-16.23923765
175.3,-16.8560412
175.4,-17.46610256
175.5,-18.0691777
175.6,-18.66502542
175.7,-19.25340738
175.8,-19.83408823
175.9,-20.40683571
176,-20.97142072
176.1,-21.52761745
176.2,-22.07520342
176.3,-22.6139596
176.4,-23.1436705
176.5,-23.66412424
176.6,-24.17511264
176.7,-24.67643133
176.8,-25.16787977
176.9,-25.64926139
177,-26.12038365
177.1,-26.5810581
177.2,-27.03110049
177.3,-27.47033079
177.4,-27.89857333
177.5,-28.31565682
177.6,-28.72141441
177.7,-29.11568383
177.8,-29.49830736
177.9,-29.86913196
178,-30.2280093
178.1,-30.57479585
178.2,-30.90935288
178.3,-31.23154659
178.4,-31.54124809
178.5,-31.83833351
178.6,-32.12268403
178.7,-32.3941859
178.8,-32.65273053
178.9,-32.8982145
179,-33.13053962
179.1,-33.34961297
179.2,-33.55534692
179.3,-33.74765918
179.4,-33.92647282
179.5,-34.09171633
179.6,-34.2433236
179.7,-34.381234
179.8,-34.50539237
179.9,-34.61574904
180,-34.71225987
180.1,-34.79488626
180.2,-34.86359516
180.3,-34.91835909
180.4,-34.95915614
180.5,-34.98596999
180.6,-34.99878992
180.7,-34.9976108
180.8,-34.98243311
180.9,-34.9532629
181,-34.91011186
181.1,-34.85299724
181.2,-34.78194188
181.3,-34.69697422
181.4,-34.59812822
181.5,-34.48544343
181.6,-34.35896493
181.7,-34.2187433
181.8,-34.06483463
181.9,-33.89730048
182,-33.71620786
182.1,-33.5216292
182.2,-33.31364234
182.3,-33.09233047
182.4,-32.85778211
182.5,-32.61009107
182.6,-32.34935644
182.7,-32.07568249
182.8,-31.78917869
182.9,-31.48995965
183,-31.17814504
183.1,-30.85385959
183.2,-30.51723301
183.3,-30.16839994
183.4,-29.80749992
183.5,-29.43467729
183.6,-29.05008118
183.7,-28.65386543
183.8,-28.24618852
183.9,-27.8272135
184,-27.39710797
184.1,-26.95604397
184.2,-26.5041979
184.3,-26.04175051
184.4,-25.56888677
184.5,-25.08579581
184.6,-24.59267087
184.7,-24.08970919
184.8,-23.57711194
184.9,-23.05508417
185,-22.52383467
185.1,-21.98357593
185.2,-21.43452406
185.3,-20.87689867
185.4,-20.31092279
185.5,-19.73682281
185.6,-19.15482837
185.7,-18.56517226
185.8,-17.96809032
185.9,-17.36382138
186,-16.75260715
186.1,-16.1346921
186.2,-15.51032339
186.3,-14.87975075
186.4,-14.24322641
186.5,-13.60100497
186.6,-12.95334332
186.7,-12.30050049
186.8,-11.64273763
186.9,-10.98031783
187,-10.31350605
187.1,-9.642569007
187.2,-8.967775063
187.3,-8.289394128
187.4,-7.607697547
187.5,-6.922957987
187.6,-6.235449337
187.7,-5.54544659
187.8,-4.853225739
187.9,-4.159063661
188,-3.463238014
188.1,-2.766027118
188.2,-2.067709848
188.3,-1.368565521
188.4,-0.668873787
188.5,0.031085488
188.6,0.73103233
188.7,1.430686768
188.8,2.12976895
188.9,2.827999253
189,3.525098395
189.1,4.220787544
189.2,4.914788434
189.3,5.606823474
189.4,6.29661586
189.5,6.983889683
189.6,7.668370044
189.7,8.349783159
189.8,9.027856472
189.9,9.702318762
190,10.37290025
190.1,11.03933273
190.2,11.70134961
190.3,12.35868611
190.4,13.0110793
190.5,13.65826824
190.6,14.29999404
190.7,14.93600004
190.8,15.56603184
190.9,16.18983744
191,16.80716732
191.1,17.41777455
191.2,18.0214149
191.3,18.61784693
191.4,19.20683207
191.5,19.78813473
191.6,20.36152241
191.7,20.92676574
191.8,21.48363865
191.9,22.03191839
192,22.57138565
192.1,23.10182466
192.2,23.62302325
192.3,24.13477295
192.4,24.63686906
192.5,25.12911075
192.6,25.61130113
192.7,26.08324733
192.8,26.54476058
192.9,26.99565628
193,27.43575407
193.1,27.86487793
193.2,28.28285622
193.3,28.68952173
193.4,29.08471182
193.5,29.46826841
193.6,29.84003809
193.7,30.19987215
193.8,30.54762667
193.9,30.88316254
194,31.20634556
194.1,31.51704645
194.2,31.81514095
194.3,32.10050982
194.4,32.3730389
194.5,32.63261921
194.6,32.8791469
194.7,33.11252338
194.8,33.33265528
194.9,33.53945457
195,33.73283852
195.1,33.91272979
195.2,34.07905641
195.3,34.23175187
195.4,34.37075509
195.5,34.49601046
195.6,34.60746788
195.7,34.70508278
195.8,34.78881612
195.9,34.85863438
196,34.91450966
196.1,34.9564196
196.2,34.98434744
196.3,34.99828201
196.4,34.99821773
196.5,34.98415463
196.6,34.95609833
196.7,34.91406006
196.8,34.85805663
196.9,34.78811045
197,34.70424948
197.1,34.60650728
197.2,34.49492294
197.3,34.36954108
197.4,34.23041187
197.5,34.07759095
197.6,33.91113945
197.7,33.73112394
197.8,33.53761644
197.9,33.33069433
198,33.11044039
198.1,32.87694272
198.2,32.63029471
198.3,32.37059501
198.4,32.09794751
198.5,31.81246126
198.6,31.51425045
198.7,31.20343435
198.8,30.8801373
198.9,30.54448861
199,30.19662253
199.1,29.8366782
199.2,29.4647996
199.3,29.08113547
199.4,28.68583928
199.5,28.27906913
199.6,27.86098773
199.7,27.43176231
199.8,26.99156455
199.9,26.54057052
200,26.07896062
200.1,25.60691948
200.2,25.12463591
200.3,24.63230283
200.4,24.13011715
200.5,23.61827975
200.6,23.09699535
200.7,22.56647246
200.8,22.02692329
200.9,21.47856363
201,20.92161284
201.1,20.35629368
201.2,19.78283228
201.3,19.20145801
201.4,18.61240341
201.5,18.01590409
201.6,17.41219866
201.7,16.80152857
201.8,16.18413811
201.9,15.5602742
202,14.93018638
202.1,14.2941267
202.2,13.65234955
202.3,13.00511165
202.4,12.35267187
202.5,11.69529119
202.6,11.03323255
202.7,10.36676076
202.8,9.69614241
202.9,9.02164573
203,8.343540511
203.1,7.662097988
203.2,6.977590728
203.3,6.290292524
203.4,5.600478287
203.5,4.908423934
203.6,4.214406276
203.7,3.518702913
203.8,2.821592115
203.9,2.123352717
204,1.424264007
204.1,0.724605611
204.2,0.024657381
204.3,-0.675300711
204.4,-1.374988691
204.5,-2.074126695
204.6,-2.772435075
204.7,-3.469634518
204.8,-4.165446154
204.9,-4.859591667
205,-5.551793408
205.1,-6.241774506
205.2,-6.929258977
205.3,-7.613971837
205.4,-8.29563921
205.5,-8.973988437
205.6,-9.648748189
205.7,-10.31964857
205.8,-10.98642123
205.9,-11.64879947
206,-12.30651834
206.1,-12.95931477
206.2,-13.60692765
206.3,-14.24909793
206.4,-14.88556877
206.5,-15.51608558
206.6,-16.14039616
206.7,-16.7582508
206.8,-17.36940236
206.9,-17.97360639
207,-18.57062122
207.1,-19.16020805
207.2,-19.74213105
207.3,-20.31615746
207.4,-20.88205768
207.5,-21.43960535
207.6,-21.98857747
207.7,-22.52875445
207.8,-23.05992023
207.9,-23.58186235
208,-24.09437204
208.1,-24.5972443
208.2,-25.09027799
208.3,-25.5732759
208.4,-26.04604485
208.5,-26.50839572
208.6,-26.96014359
208.7,-27.40110776
208.8,-27.83111185
208.9,-28.24998387
209,-28.65755627
209.1,-29.05366604
209.2,-29.43815472
209.3,-29.81086853
209.4,-30.1716584
209.5,-30.52038
209.6,-30.85689386
209.7,-31.18106537
209.8,-31.49276487
209.9,-31.79186769
210,-32.07825418
210.1,-32.35180979
210.2,-32.61242512
210.3,-32.85999591
210.4,-33.09442314
210.5,-33.31561304
210.6,-33.52347714
210.7,-33.7179323
210.8,-33.89890073
210.9,-34.06631006
211,-34.22009331
211.1,-34.36018899
211.2,-34.48654105
211.3,-34.59909895
211.4,-34.69781767
211.5,-34.78265773
211.6,-34.85358518
211.7,-34.91057167
211.8,-34.9535944
211.9,-34.98263615
212,-34.99768532
212.1,-34.99873588
212.2,-34.98578741
212.3,-34.95884509
212.4,-34.9179197
212.5,-34.86302761
212.6,-34.79419077
212.7,-34.71143672
212.8,-34.61479856
212.9,-34.50431494
213,-34.38003005
213.1,-34.24199361
213.2,-34.09026083
213.3,-33.9248924
213.4,-33.74595447
213.5,-33.5535186
213.6,-33.34766177
213.7,-33.12846632
213.8,-32.89601993
213.9,-32.65041557
214,-32.39175148
214.1,-32.12013112
214.2,-31.83566313
214.3,-31.53846131
214.4,-31.22864452
214.5,-30.90633669
214.6,-30.57166673
214.7,-30.22476852
214.8,-29.8657808
214.9,-29.49484717
215,-29.11211599
215.1,-28.71774036
215.2,-28.31187801
215.3,-27.89469129
215.4,-27.46634706
215.5,-27.02701666
215.6,-26.57687581
215.7,-26.11610457
215.8,-25.64488724
215.9,-25.16341229
216,-24.67187231
216.1,-24.17046391
216.2,-23.65938765
216.3,-23.13884795
216.4,-22.60905302
216.5,-22.07021477
216.6,-21.52254872
216.7,-20.96627395
216.8,-20.40161294
216.9,-19.82879157
217,-19.24803893
217.1,-18.65958734
217.2,-18.06367217
217.3,-17.46053177
217.4,-16.85040738
217.5,-16.23354306
217.6,-15.61018554
217.7,-14.98058415
217.8,-14.34499072
217.9,-13.7036595
218,-13.05684699
218.1,-12.40481191
218.2,-11.74781508
218.3,-11.08611928
218.4,-10.41998918
218.5,-9.749691218
218.6,-9.075493512
218.7,-8.39766573
218.8,-7.716478994
218.9,-7.032205769
219,-6.345119755
219.1,-5.655495779
219.2,-4.963609679
219.3,-4.269738201
219.4,-3.574158886
219.5,-2.877149954
219.6,-2.178990201
219.7,-1.47995888
219.8,-0.780335596
219.9,-0.080400188
220,0.619567379
220.1,1.319287127
220.2,2.018479178
220.3,2.716863864
220.4,3.414161841
220.5,4.110094199
220.6,4.804382574
220.7,5.49674926
220.8,6.186917319
220.9,6.874610694
221,7.559554317
221.1,8.241474218
221.2,8.92009764
221.3,9.595153141
221.4,10.26637071
221.5,10.93348187
221.6,11.59621978
221.7,12.25431935
221.8,12.90751736
221.9,13.55555254
222,14.19816568
222.1,14.83509974
222.2,15.46609996
222.3,16.09091394
222.4,16.70929178
222.5,17.32098611
222.6,17.92575229
222.7,18.5233484
222.8,19.11353543
222.9,19.69607729
223,20.27074098
223.1,20.83729665
223.2,21.39551768
223.3,21.94518078
223.4,22.48606611
223.5,23.01795731
223.6,23.54064163
223.7,24.05391001
223.8,24.55755714
223.9,25.05138159
224,25.53518581
224.1,26.0087763
224.2,26.47196362
224.3,26.92456252
224.4,27.36639194
224.5,27.79727518
224.6,28.21703987
224.7,28.62551813
224.8,29.02254656
224.9,29.40796635
225,29.78162336
225.1,30.14336811
225.2,30.49305592
225.3,30.83054691
225.4,31.15570609
225.5,31.46840341
225.6,31.76851378
225.7,32.05591717
225.8,32.33049862
225.9,32.59214831
226,32.84076157
226.1,33.07623896
226.2,33.2984863
226.3,33.50741468
226.4,33.70294055
226.5,33.88498569
226.6,34.05347729
226.7,34.20834796
226.8,34.34953573
226.9,34.47698416
227,34.59064225
227.1,34.69046454
227.2,34.77641111
227.3,34.84844758
227.4,34.90654513
227.5,34.95068053
227.6,34.98083613
227.7,34.99699986
227.8,34.99916525
227.9,34.98733145
228,34.96150318
228.1,34.92169077
228.2,34.86791015
228.3,34.80018284
228.4,34.71853591
228.5,34.62300203
228.6,34.51361942
228.7,34.39043182
228.8,34.2534885
228.9,34.10284424
229,33.9385593
229.1,33.76069939
229.2,33.56933565
229.3,33.36454462
229.4,33.14640822
229.5,32.9150137
229.6,32.67045362
229.7,32.41282578
229.8,32.14223325
229.9,31.85878425
230,31.56259217
230.1,31.25377547
230.2,30.93245767
230.3,30.59876731
230.4,30.25283784
230.5,29.89480764
230.6,29.52481992
230.7,29.14302267
230.8,28.74956859
230.9,28.34461507
231,27.92832409
231.1,27.50086214
231.2,27.06240022
231.3,26.61311369
231.4,26.15318228
231.5,25.68278994
231.6,25.20212483
231.7,24.71137921
231.8,24.21074936
231.9,23.70043554
232,23.18064185
232.1,22.65157622
232.2,22.11345027
232.3,21.56647922
232.4,21.01088187
232.5,20.44688045
232.6,19.87470055
232.7,19.29457104
232.8,18.70672395
232.9,18.11139443
233,17.50882058
233.1,16.89924345
233.2,16.28290684
233.3,15.66005728
233.4,15.03094391
233.5,14.39581837
233.6,13.75493468
233.7,13.10854921
233.8,12.45692049
233.9,11.80030917
234,11.13897789
234.1,10.47319116
234.2,9.803215295
234.3,9.129318274
234.4,8.451769648
234.5,7.770840427
234.6,7.086802973
234.7,6.399930892
234.8,5.710498925
234.9,5.018782833
235,4.325059296
235.1,3.629605793
235.2,2.932700495
235.3,2.234622157
235.4,1.53565
235.5,0.836063603
235.6,0.136142791
235.7,-0.563832475
235.8,-1.263582216
235.9,-1.962826541
236,-2.661285762
236.1,-3.358680504
236.2,-4.054731818
236.3,-4.749161294
236.4,-5.441691168
236.5,-6.132044439
236.6,-6.819944974
236.7,-7.505117621
236.8,-8.187288322
236.9,-8.866184216
237,-9.541533755
237.1,-10.21306681
237.2,-10.88051477
237.3,-11.54361067
237.4,-12.20208928
237.5,-12.85568722
237.6,-13.50414305
237.7,-14.14719741
237.8,-14.78459308
237.9,-15.4160751
238,-16.04139091
238.1,-16.66029037
238.2,-17.27252593
238.3,-17.87785272
238.4,-18.4760286
238.5,-19.06681432
238.6,-19.64997357
238.7,-20.22527308
238.8,-20.79248276
238.9,-21.35137573
239,-21.90172843
239.1,-22.44332072
239.2,-22.97593599
239.3,-23.49936119
239.4,-24.01338697
239.5,-24.5178077
239.6,-25.01242164
239.7,-25.49703094
239.8,-25.97144178
239.9,-26.43546438
240,-26.88891315
240.1,-27.33160671
240.2,-27.76336799
240.3,-28.1840243
240.4,-28.59340737
240.5,-28.99135346
240.6,-29.3777034
240.7,-29.75230264
240.8,-30.11500136
240.9,-30.46565449
241,-30.80412175
241.1,-31.13026778
241.2,-31.44396212
241.3,-31.74507929
241.4,-32.03349885
241.5,-32.30910544
241.6,-32.57178882
241.7,-32.82144392
241.8,-33.05797088
241.9,-33.28127509
242,-33.49126723
242.1,-33.68786332
242.2,-33.8709847
242.3,-34.04055815
242.4,-34.19651583
242.5,-34.33879535
242.6,-34.46733982
242.7,-34.58209781
242.8,-34.68302342
242.9,-34.77007628
243,-34.84322158
243.1,-34.90243005
243.2,-34.94767802
243.3,-34.97894738
243.4,-34.99622563
243.5,-34.99950585
243.6,-34.98878674
243.7,-34.96407258
243.8,-34.92537326
243.9,-34.87270425
244,-34.80608663
244.1,-34.72554704
244.2,-34.63111769
244.3,-34.52283635
244.4,-34.40074635
244.5,-34.2648965
244.6,-34.11534115
244.7,-33.95214012
244.8,-33.77535868
244.9,-33.58506755
245,-33.38134285
245.1,-33.16426605
245.2,-32.93392398
245.3,-32.69040879
245.4,-32.43381787
245.5,-32.16425385
245.6,-31.88182456
245.7,-31.58664297
245.8,-31.27882714
245.9,-30.9585002
246,-30.62579026
246.1,-30.28083043
246.2,-29.92375866
246.3,-29.55471779
246.4,-29.17385542
246.5,-28.7813239
246.6,-28.37728024
246.7,-27.96188604
246.8,-27.53530746
246.9,-27.09771513
247,-26.64928407
247.1,-26.19019365
247.2,-25.72062751
247.3,-25.24077345
247.4,-24.75082342
247.5,-24.2509734
247.6,-23.74142331
247.7,-23.22237696
247.8,-22.69404197
247.9,-22.15662967
248,-21.61035502
248.1,-21.05543651
248.2,-20.4920961
248.3,-19.92055913
248.4,-19.3410542
248.5,-18.75381311
248.6,-18.15907074
248.7,-17.55706499
248.8,-16.94803665
248.9,-16.33222931
249,-15.7098893
249.1,-15.08126555
249.2,-14.44660949
249.3,-13.80617498
249.4,-13.16021818
249.5,-12.50899748
249.6,-11.85277334
249.7,-11.19180824
249.8,-10.52636658
249.9,-9.856714506
250,-9.18311988
250.1,-8.505852128
250.2,-7.825182148
250.3,-7.141382201
250.4,-6.454725795
250.5,-5.765487585
250.6,-5.073943258
250.7,-4.38036942
250.8,-3.685043493
250.9,-2.988243598
251,-2.290248445
251.1,-1.591337224
251.2,-0.891789488
251.3,-0.191885049
251.4,0.508096142
251.5,1.207874101
251.6,1.907168926
251.7,2.605700909
251.8,3.303190647
251.9,3.999359152
252,4.693927968
252.1,5.386619274
252.2,6.077156005
252.3,6.765261954
252.4,7.450661889
252.5,8.133081658
252.6,8.812248303
252.7,9.487890166
252.8,10.159737
252.9,10.82752007
253,11.49097228
253.1,12.14982826
253.2,12.80382447
253.3,13.45269931
253.4,14.09619326
