t,rpm,PE,uF,EmergP
7.8,125.913076995448,6927.03294501489,0.950438009008581,-5.30818391926833
7.82,125.912632442472,6926.98403146684,0.950434653359945,-5.3428396243739
7.84,125.912187743406,6926.93510201742,0.950431296608565,-5.37657262400436
7.86,125.911742896493,6926.88615647353,0.950427938741179,-5.40932674494915
7.88,125.911297899982,6926.83719464273,0.950424579744575,-5.44104694033159
7.9,125.910852752128,6926.78821633324,0.950421219605583,-5.471679402502
7.92,125.910407451193,6926.73922135387,0.950417858311074,-5.50117167304938
7.94,125.909961995442,6926.69020951406,0.950414495847963,-5.52947274968179
7.96,125.909516383148,6926.64118062379,0.950411132203201,-5.55653318973359
7.98,125.909070612586,6926.59213449362,0.950407767363778,-5.58230521006643
8,125.908624682038,6926.54307093465,0.950404401316723,-5.60674278313987
8.02,125.90817858979,6926.49398975848,0.950401034049096,-5.62980172903768
8.04,125.907732334133,6926.44489077722,0.950397665547996,-5.65143980324561
8.06,125.907285913361,6926.39577380348,0.950394295800552,-5.67161677998778
8.08,125.906839325774,6926.34663865031,0.950390924793925,-5.69029453093953
8.1,125.906392569675,6926.29748513123,0.950387552515307,-5.70743709914644
8.12,125.905945643372,6926.24831306019,0.950384178951921,-5.72301076799138
8.14,125.905498545174,6926.19912225157,0.950380804091019,-5.73698412506347
8.16,125.905051273397,6926.14991252015,0.950377427919877,-5.74932812079608
8.18,125.90460382636,6926.10068368111,0.950374050425804,-5.76001612175349
8.2,125.904156202384,6926.05143555001,0.95037067159613,-5.76902395845944
8.22,125.903708399793,6926.0021679428,0.950367291418214,-5.77632996767446
8.24,125.903260416918,6925.95288067574,0.950363909879435,-5.7819150290421
8.26,125.902812252088,6925.90357356549,0.950360526967199,-5.7857625960386
8.28,125.902363903638,6925.85424642901,0.950357142668935,-5.78785872117423
8.3,125.901915369906,6925.80489908362,0.950353756972092,-5.78819207217343
8.32,125.901466649232,6925.75553134691,0.950350369864143,-5.78675393628142
8.34,125.901017739959,6925.70614303683,0.95034698133258,-5.78353825809721
8.36,125.900568640433,6925.65673397158,0.950343591364916,-5.7785416268275
8.38,125.900119349001,6925.60730396968,0.950340199948682,-5.77176326969155
8.4,125.899669864016,6925.5578528499,0.950336807071431,-5.763205045752
8.42,125.89922018383,6925.50838043131,0.950333412720732,-5.75287143230579
8.44,125.898770306798,6925.45888653324,0.950330016884172,-5.74076948651347
8.46,125.898320231279,6925.40937097525,0.950326619549357,-5.72690883111474
8.48,125.897869955633,6925.35983357717,0.950323220703909,-5.71130162247577
8.5,125.897419478222,6925.31027415908,0.950319820335465,-5.6939625131782
8.52,125.896968797411,6925.26069254128,0.950316418431681,-5.67490860933123
8.54,125.896517911565,6925.2110885443,0.950313014980226,-5.65415942273272
8.56,125.896066819055,6925.16146198889,0.950309609968784,-5.63173681801755
8.58,125.895615518249,6925.11181269604,0.950306203385056,-5.60766495494318
8.6,125.895164007521,6925.06214048691,0.950302795216756,-5.5819702259737
8.62,125.894712285244,6925.01244518292,0.950299385451612,-5.5652905068634
8.64,125.894260349795,6924.96272660564,0.950295974077364,-5.53633300103903
8.66,125.893808199552,6924.91298457686,0.950292561081769,-5.50584221291926
8.68,125.893355832893,6924.86321891858,0.950289146452593,-5.47385278102435
8.7,125.892903248201,6924.81342945294,0.950285730177617,-5.44040119935203
8.72,125.892450443857,6924.76361600232,0.950282312244635,-5.40552572607266
8.74,125.891997418247,6924.71377838921,0.95027889264145,-5.36926630243031
8.76,125.891544169756,6924.66391643635,0.950275471355881,-5.3316661202774
8.78,125.891090696772,6924.6140299666,0.950272048375754,-5.29276702968356
8.8,125.890636997683,6924.56411880299,0.95026862368891,-5.25261297031654
8.82,125.890183070881,6924.51418276874,0.950265197283198,-5.21124964712052
8.84,125.889728914757,6924.46422168722,0.950261769146482,-5.16872395440432
8.86,125.889274527704,6924.41423538195,0.950258339266633,-5.12508387123426
8.88,125.888819908118,6924.3642236766,0.950254907631533,-5.0803783552868
8.9,125.888365054394,6924.31418639502,0.950251474229075,-5.03465723542778
8.92,125.887909964929,6924.26412336117,0.950248039047162,-4.98797110328657
8.94,125.887454638123,6924.2140343992,0.950244602073707,-4.94037120409528
8.96,125.886999072375,6924.16391933336,0.950241163296633,-4.89190932706342
8.98,125.886543266086,6924.11377798808,0.950237722703871,-4.84263769555833
9,125.88608721766,6924.06361018791,0.950234280283363,-4.79260885736127
9.02,125.885630925499,6924.01341575754,0.950230836023059,-4.74187557526712
9.04,125.885174388009,6923.96319452179,0.95022738991092,-4.69049071829415
9.06,125.884717603596,6923.91294630563,0.950223941934915,-4.638507153767
9.08,125.884260570666,6923.86267093416,0.950220492083021,-4.58597764053286
9.1,125.88380328763,6923.81236823258,0.950217040343224,-4.53295472356694
9.12,125.883345752896,6923.76203802627,0.95021358670352,-4.47949063021817
9.14,125.882887964874,6923.71168014069,0.950210131151912,-4.42563716834126
9.16,125.882429921977,6923.66129440144,0.950206673676413,-4.36332993551706
9.18,125.881971622618,6923.61088063427,0.950203214265042,-4.30047007947987
9.2,125.881513065211,6923.56043866502,0.950199752905829,-4.23726607160665
9.22,125.881054248171,6923.50996831966,0.950196289586811,-4.17376768538638
9.24,125.880595169914,6923.45946942429,0.950192824296032,-4.110023842771
9.26,125.880135828857,6923.40894180513,0.950189357021546,-4.04608252801922
9.28,125.879676223419,6923.35838528851,0.950185887751413,-3.98199070493448
9.3,125.87921635202,6923.30779970088,0.950182416473702,-3.91779423768049
9.32,125.878756213078,6923.2571848688,0.95017894317649,-3.85353781534797
9.34,125.878295805017,6923.20654061896,0.950175467847862,-3.78926488043599
9.36,125.877835126258,6923.15586677817,0.950171990475909,-3.72501756140022
9.38,125.877374175225,6923.10516317333,0.950168511048732,-3.66083660940957
9.4,125.876912950343,6923.05442963147,0.950165029554439,-3.59676133944114
9.42,125.876451450036,6923.00366597974,0.950161545981144,-3.53282957583159
9.44,125.875989672732,6922.95287204539,0.950158060316969,-3.46907760239129
9.46,125.875527616857,6922.90204765578,0.950154572550046,-3.4055401171752
9.48,125.875065280842,6922.8511926384,0.950151082668511,-3.34225019199222
9.5,125.874602663114,6922.80030682083,0.95014759066051,-3.279239236722
9.52,125.874139762104,6922.74939003077,0.950144096514196,-3.21653696849565
9.54,125.873676576244,6922.69844209605,0.950140600217729,-3.15417138578409
9.56,125.873213103967,6922.64746284457,0.950137101759275,-3.09216874742478
9.58,125.872749343705,6922.59645210437,0.950133601127011,-3.0305535566047
9.6,125.872285293893,6922.5454097036,0.950130098309116,-2.96934854980474
9.62,125.871820952967,6922.4943354705,0.950126593293783,-2.90857469069791
9.64,125.871356319362,6922.44322923346,0.950123086069207,-2.8482511689805
9.66,125.870891391517,6922.39209082092,0.950119576623591,-2.78839540395
9.68,125.870426167868,6922.34092006148,0.95011606494515,-2.72902305208542
9.7,125.869960646857,6922.28971678383,0.9501125510221,-2.67014802108255
9.72,125.869494826922,6922.23848081676,0.950109034842668,-2.61178248828532
9.74,125.869028706505,6922.18721198919,0.950105516395087,-2.55393692343776
9.76,125.868562284048,6922.13591013015,0.950101995667599,-2.49662011598655
9.78,125.868095557994,6922.08457506875,0.950098472648451,-2.43983920682864
9.8,125.867628526788,6922.03320663424,0.950094947325899,-2.38359972438808
9.82,125.867161188874,6921.98180465597,0.950091419688206,-2.32790562489482
9.84,125.866693542698,6921.93036896339,0.950087889723642,-2.27275933672813
9.86,125.866225586708,6921.87889938608,0.950084357420485,-2.21816180867761
9.88,125.865757319352,6921.82739575372,0.95008082276702,-2.16411256196448
9.9,125.865288739078,6921.77585789609,0.950077285751537,-2.1106097458576
9.92,125.864819844336,6921.7242856431,0.950073746362339,-2.05765019670921
9.94,125.864350633578,6921.67267882475,0.950070204587731,-2.00522950022778
9.96,125.863881105255,6921.62103727117,0.950066660416029,-1.9533420567974
9.98,125.86341125782,6921.5693608126,0.950063113835553,-1.90198114964616
10,125.862941089727,6921.51764927937,0.950059564834634,-1.85113901565892
10.02,125.862470599432,6921.46590250195,0.950056013401609,-1.80080691862476
10.04,125.861999785389,6921.41412031089,0.950052459524821,-1.75097522470253
10.06,125.861528646056,6921.36230253689,0.950048903192624,-1.70163347988441
10.08,125.86105717989,6921.31044901075,0.950045344393377,-1.65277048923191
10.1,125.860585385351,6921.25855956335,0.950041783115445,-1.60437439765574
10.12,125.860113260898,6921.20663402575,0.950038219347206,-1.55643277200752
10.14,125.859640804993,6921.15467222904,0.950034653077039,-1.50893268424874
10.16,125.859168016097,6921.10267400451,0.950031084293337,-1.46186079546071
10.18,125.858694892673,6921.0506391835,0.950027512984496,-1.41520344045775
10.2,125.858221433185,6920.9985675975,0.950023939138922,-1.36894671276515
10.22,125.857747636098,6920.94645907811,0.950020362745027,-1.32307654972362
10.24,125.857273499879,6920.89431345702,0.950016783791233,-1.27757881748228
10.26,125.856799022993,6920.84213056607,0.950013202265969,-1.23243939564351
10.28,125.85632420391,6920.78991023721,0.950009618157671,-1.18764426132473
10.3,125.855849041098,6920.7376523025,0.950006031454782,-1.14317957240457
10.32,125.855373533028,6920.68535659411,0.950002442145756,-1.09903174972398
10.34,125.85489767817,6920.63302294434,0.949998850219053,-1.05518755801606
10.36,125.854421474997,6920.58065118562,0.949995255663141,-1.01163418534292
10.38,125.853944921983,6920.52824115047,0.949991658466495,-0.968359320822366
10.4,125.853468017601,6920.47579267155,0.949988058617601,-0.925351230432437
10.42,125.852990760328,6920.42330558164,0.94998445610495,-0.882598830687488
10.44,125.852513148639,6920.37077971364,0.949980850917043,-0.840091759986188
10.46,125.852035181012,6920.31821490056,0.949977243042388,-0.79782044743804
10.48,125.851556855927,6920.26561097555,0.949973632469501,-0.748334173287138
10.5,125.851078171862,6920.21296777185,0.949970019186908,-0.701248333341726
10.52,125.850599127299,6920.16028512288,0.949966403183142,-0.654381682129629
10.54,125.85011972072,6920.10756286212,0.949962784446744,-0.607726562334183
10.56,125.849639950607,6920.05480082322,0.949959162966263,-0.561276413824173
10.58,125.849159815446,6920.00199883993,0.949955538730258,-0.515025824502859
10.6,125.84867931372,6919.94915674613,0.949951911727295,-0.468970577504554
10.62,125.848198443917,6919.89627437584,0.949948281945948,-0.423107694614745
10.64,125.847717204524,6919.84335156319,0.949944649374803,-0.377435475800191
10.66,125.84723559403,6919.79038814244,0.949941014002449,-0.331953534745803
10.68,125.846753610925,6919.73738394798,0.949937375817487,-0.286662830306061
10.7,125.846271253699,6919.68433881433,0.949933734808528,-0.241565693789584
10.72,125.845788520844,6919.63125257613,0.949930090964187,-0.19666585200642
10.74,125.845305410855,6919.57812506817,0.949926444273092,-0.151968446019338
10.76,125.844821922224,6919.52495612535,0.949922794723877,-0.107480045551331
10.78,125.844338053449,6919.47174558269,0.949919142305186,-0.0632086590133412
10.8,125.843853803024,6919.41849327538,0.949915487005672,-0.0191637391275932
10.82,125.843369169492,6919.36519904343,0.949911828814321,0.0246438160684765
10.84,125.842884152069,6919.31186280119,0.949908167725219,0.0682016693816752
10.86,125.842398750576,6919.25848452944,0.949904503737014,0.111496051659814
10.88,125.841912964939,6919.20506422057,0.949900836849151,0.154511771415574
10.9,125.841426795168,6919.15160187625,0.949897167061708,0.197232231063558
10.92,125.840940241354,6919.09809750687,0.949893494375368,0.239639447539617
10.94,125.840453303663,6919.04455113112,0.949889818791378,0.281714077165653
10.96,125.83996598233,6918.99096277546,0.949886140311522,0.323433435334586
10.98,125.839478277659,6918.93733247368,0.949882458938085,0.36477449043434
11,125.838990190013,6918.88366026633,0.949878774673818,0.405716672302356
11.02,125.838501719815,6918.82994620032,0.949875087521906,0.446235514851212
11.04,125.838012867539,6918.77619032835,0.949871397485934,0.486305376786322
11.06,125.837523633709,6918.72239270846,0.949867704569852,0.525899490203537
11.08,125.837034018893,6918.66855340351,0.949864008777941,0.564990012755891
11.1,125.836544023696,6918.61467248063,0.949860310114778,0.603548083254452
11.12,125.836053648758,6918.56075001076,0.949856608585195,0.641543880559943
11.14,125.835562894751,6918.50678606807,0.949852904194254,0.678946685613249
11.16,125.835071762365,6918.4527807291,0.949849196947174,0.711056316375862
11.18,125.834580252153,6918.39873405514,0.949845486848128,0.738736661168395
11.2,125.834088364408,6918.34464607878,0.949841773899321,0.765632254436436
11.22,125.833596099389,6918.29051682906,0.949838058102713,0.791708785070449
11.24,125.833103457343,6918.23634633362,0.949834339460167,0.816931433920971
11.26,125.8326104385,6918.1821346181,0.949830617973411,0.841264951365642
11.28,125.832117043063,6918.12788170557,0.949826893643995,0.864673736746004
11.3,125.83162327121,6918.07358761594,0.949823166473252,0.887121919472815
11.32,125.831129123083,6918.01925236536,0.949819436462256,0.908573441594632
11.34,125.830634598786,6917.96487596561,0.949815703611785,0.928992141620911
11.36,125.830139698374,6917.91045842347,0.949811967922269,0.948341839388203
11.38,125.829644421856,6917.85599974015,0.949808229393758,0.966586421755308
11.4,125.82914876918,6917.80149991062,0.949804488025873,0.983689928911743
11.42,125.828652740233,6917.74695892297,0.949800743817763,0.99961664108247
11.44,125.828156334836,6917.69237675782,0.949796996768064,1.01433116541105
11.46,125.827659552734,6917.63775338767,0.949793246874854,1.02779852280343
11.48,125.827162393592,6917.58308877624,0.94978949413561,1.03998423451465
11.5,125.826664856989,6917.52838287785,0.949785738547161,1.05085440826188
11.52,125.826166942416,6917.47363563676,0.949781980105648,1.06037582364872
11.54,125.825668649263,6917.41884698656,0.949778218806476,1.06851601668737
11.56,125.825169976819,6917.36401684951,0.949774454644275,1.07524336320819
11.58,125.824670924263,6917.30914513593,0.949770687612855,1.08052716094891
11.6,125.824171490662,6917.25423174353,0.949766917705158,1.08433771011956
11.62,125.823671674959,6917.19927655684,0.949763144913225,1.086646392243
11.64,125.823171475975,6917.14427944656,0.949759369228142,1.08742574707574
11.66,125.822670892398,6917.08924026897,0.949755590640008,1.08664954741858
11.68,125.822169922779,6917.0341588653,0.949751809137891,1.0842928716321
11.7,125.821668565528,6916.97903506121,0.949748024709785,1.08033217367819
11.72,125.821166818907,6916.92386866616,0.949744237342573,1.07474535051492
11.74,125.820664681026,6916.86865947285,0.94974044702199,1.06751180667899
11.76,125.820162149839,6916.81340725673,0.949736653732583,1.05861251589713
11.78,125.819659223135,6916.75811177542,0.949732857457676,1.04803007957554
11.8,125.81915589854,6916.70277276821,0.949729058179335,1.03574878202409
11.82,125.818652173506,6916.6473899556,0.949725255878335,1.02175464228062
11.84,125.81814804531,6916.5919630388,0.949721450534124,1.00603546240898
11.86,125.817643511051,6916.5364916993,0.9497176421248,0.988580872153539
11.88,125.817138567644,6916.48097559844,0.949713830627075,0.969382369841855
11.9,125.816633211816,6916.42541437699,0.949710016016248,0.948433359436764
11.92,125.816127440106,6916.36980765483,0.949706198266184,0.925729183648672
11.94,125.815621248856,6916.31415503056,0.949702377349286,0.901267153028642
11.96,125.815114634215,6916.25845608119,0.949698553236475,0.875046570972933
11.98,125.814607592131,6916.20271036187,0.949694725897169,0.847068754579759
12,125.814100118352,6916.14691740558,0.949690895299267,0.817337051309211
12.02,125.81359220842,6916.09107672297,0.94968706140913,0.785856851407811
12.04,125.813083857675,6916.03518780213,0.949683224191572,0.752635596069479
12.06,125.812575061248,6915.97925010841,0.949679383609844,0.7176827813151
12.08,125.812065814064,6915.92326308434,0.94967553962563,0.681009957583572
12.1,125.811556110836,6915.86722614948,0.949671692199038,0.642630725037497
12.12,125.811045946072,6915.81113870041,0.949667841288594,0.60256072459717
